Student ID,WorldSpace,index,Submission_TreeDist_Successive,nb_tentative,pct_activity,error,missing,move1,move2,pickup1,place1,nb_error,nb_missing,nb_move1,nb_move2,nb_pickup1,nb_place1,pct_error,pct_missing,pct_move1,pct_move2,pct_pickup1,pct_place1,euclidean_distance,delta_successive,success,has_error,activity,seq_error,case1,case2,case3,cases,activity_all,bucket_delta_successive,bucket_Submission_TreeDist_Successive,median_split_delta_successive,median_split_Submission_TreeDist_Successive,at_least_2_tentatives
AUS123793,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",4,1.0,8,0.5,0,0,0,0,0,0,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.0,0.32196045810839236,1,1,1,none,0,0,0,none,123,high,low,high,low,1
AUS123793,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,place1']",5,4.0,8,0.625,1,0,0,0,0,1,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.5562211009413014,0.5562211009413014,1,1,1,place1,0,1,0,case2,123,high,high,high,high,1
AUS123793,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,place1']",6,2.0,8,0.75,1,0,0,0,0,1,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.5562211009413014,0.0,1,1,1,place1,0,1,0,case2,123,low,low,low,low,1
AUS123793,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,move1']",7,4.0,8,0.875,1,0,1,0,0,0,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.5562211009413014,0.0,1,1,1,move1,0,1,0,case2,123,low,high,low,high,1
AUS123793,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",8,2.0,8,1.0,0,0,0,0,0,0,3,0,1,0,0,2,0.375,0.0,0.125,0.0,0.0,0.25,0.0,0.5562211009413014,1,1,1,none,0,0,0,none,123,high,low,high,low,1
AUS123837,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,5,0.0,0,0,0,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1
AUS123837,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,5,0.2,0,0,0,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,123,high,high,high,high,1
AUS123837,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,place1']",2,3.0,5,0.4,1,0,0,0,0,1,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.4685212856658182,1,1,1,place1,0,1,0,case2,123,high,low,high,high,1
AUS123837,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,false']",3,1.0,5,0.6,0,0,0,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.32196045810839236,0.32196045810839236,1,1,1,none,0,0,0,none,123,high,low,high,low,1
AUS123837,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,move1']",4,2.0,5,0.8,1,0,1,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.32196045810839236,0.0,1,1,1,move1,0,1,0,case2,123,low,low,low,low,1
AUS123837,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",5,1.0,5,1.0,0,0,0,0,0,0,2,0,1,0,0,1,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.32196045810839236,1,1,1,none,0,0,0,none,123,high,low,high,low,1
AUS128002,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,6,0.0,0,0,0,0,0,0,3,2,3,0,0,0,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,13,low,low,low,low,1
AUS128002,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,6,0.16666666666666666,0,0,0,0,0,0,3,2,3,0,0,0,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,13,high,high,high,high,1
AUS128002,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,move1']",2,1.0,6,0.3333333333333333,1,0,1,0,0,0,3,2,3,0,0,0,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.32196045810839236,0.3250192801067005,1,1,1,move1,0,1,0,case2,13,high,low,high,low,1
AUS128002,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",3,1.0,6,0.5,1,1,1,0,0,0,3,2,3,0,0,0,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.6246950475544243,0.0,1,1,1,move1,1,0,0,case1,13,low,low,low,low,1
AUS128002,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",4,2.0,6,0.6666666666666666,0,0,0,0,0,0,3,2,3,0,0,0,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.31234752377721214,1,1,1,none,0,0,0,none,13,high,low,high,low,1
AUS128002,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",5,2.0,6,0.8333333333333334,1,1,1,0,0,0,3,2,3,0,0,0,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.6246950475544243,0.6246950475544243,1,1,1,move1,1,0,0,case1,13,high,low,high,low,1
AUS128002,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",6,2.0,6,1.0,0,0,0,0,0,0,3,2,3,0,0,0,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.31234752377721214,1,1,1,none,0,0,0,none,13,high,low,high,low,1
AUS128038,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,4,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0.25,0.25,0.0,0.0,0.25,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,1,low,low,low,low,1
AUS128038,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,4,0.25,0,0,0,0,0,0,1,1,0,0,1,0,0.25,0.25,0.0,0.0,0.25,0.0,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,1,high,high,high,high,1
AUS128038,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",2,4.0,4,0.5,0,0,0,0,0,0,1,1,0,0,1,0,0.25,0.25,0.0,0.0,0.25,0.0,0.6246950475544243,0.15617376188860607,1,1,1,none,0,0,0,none,1,high,high,high,high,1
AUS128038,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,pickup1']",3,1.0,4,0.75,1,1,0,0,1,0,1,1,0,0,1,0,0.25,0.25,0.0,0.0,0.25,0.0,0.6246950475544243,0.0,1,1,1,pickup1,1,0,0,case1,1,low,low,low,low,1
AUS128038,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",4,3.0,4,1.0,0,0,0,0,0,0,1,1,0,0,1,0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.31234752377721214,1,1,1,none,0,0,0,none,1,high,low,high,high,1
AUS128074,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,3,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1
AUS128074,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,3,0.3333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,123,high,high,high,high,1
AUS128074,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,move1']",2,5.0,3,0.6666666666666666,1,0,1,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.32196045810839236,0.3250192801067005,1,1,1,move1,0,1,0,case2,123,high,high,high,high,1
AUS128074,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",3,6.0,3,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.32196045810839236,1,1,1,none,0,0,0,none,123,high,high,high,high,1
AUS128434,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,4,0.0,0,0,0,0,0,0,2,2,1,0,1,0,0.5,0.5,0.25,0.0,0.25,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1
AUS128434,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,4,0.25,0,0,0,0,0,0,2,2,1,0,1,0,0.5,0.5,0.25,0.0,0.25,0.0,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,123,high,high,high,high,1
AUS128434,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,pickup1']",2,3.0,4,0.5,1,1,0,0,1,0,2,2,1,0,1,0,0.5,0.5,0.25,0.0,0.25,0.0,0.6246950475544243,0.15617376188860607,1,1,1,pickup1,1,0,0,case1,123,high,low,high,high,1
AUS128434,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",3,3.0,4,0.75,1,1,1,0,0,0,2,2,1,0,1,0,0.5,0.5,0.25,0.0,0.25,0.0,0.6246950475544243,0.0,1,1,1,move1,1,0,0,case1,123,low,low,low,high,1
AUS128434,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",4,2.0,4,1.0,0,0,0,0,0,0,2,2,1,0,1,0,0.5,0.5,0.25,0.0,0.25,0.0,0.0,0.31234752377721214,1,1,1,none,0,0,0,none,123,high,low,high,low,1
AUS128506,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,7,0.0,0,0,0,0,0,0,3,2,1,0,1,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,1,low,low,low,low,1
AUS128506,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,7,0.14285714285714285,0,0,0,0,0,0,3,2,1,0,1,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,1,high,high,high,high,1
AUS128506,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",2,3.0,7,0.2857142857142857,0,0,0,0,0,0,3,2,1,0,1,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.6246950475544243,0.15617376188860607,1,1,1,none,0,0,0,none,1,high,low,high,high,1
AUS128506,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,pickup1']",3,2.0,7,0.42857142857142855,1,1,0,0,1,0,3,2,1,0,1,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.6246950475544243,0.0,1,1,1,pickup1,1,0,0,case1,1,low,low,low,low,1
AUS128506,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,place1']",4,11.0,7,0.5714285714285714,1,0,0,0,0,1,3,2,1,0,1,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.5562211009413014,0.0,1,1,1,place1,0,1,0,case2,1,low,high,low,high,1
AUS128506,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",5,1.0,7,0.7142857142857143,1,1,1,0,0,0,3,2,1,0,1,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.6246950475544243,0.0,1,1,1,move1,1,0,0,case1,1,low,low,low,low,1
AUS128506,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",6,8.0,7,0.8571428571428571,0,0,0,0,0,0,3,2,1,0,1,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.31234752377721214,1,1,1,none,0,0,0,none,1,high,high,high,high,1
AUS128506,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",7,0.0,7,1.0,0,0,0,0,0,0,3,2,1,0,1,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,1,1,1,none,0,0,0,none,1,low,low,low,low,1
AUS128614,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,4,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1
AUS128614,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,false']",1,4.0,4,0.25,0,0,0,0,0,0,1,1,1,0,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.32196045810839236,0.2858859374484328,1,1,1,none,0,0,0,none,123,high,high,high,high,1
AUS128614,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",2,3.0,4,0.5,0,0,0,0,0,0,1,1,1,0,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.32196045810839236,1,1,1,none,0,0,0,none,123,high,low,high,high,1
AUS128614,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",3,2.0,4,0.75,1,1,1,0,0,0,1,1,1,0,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.6246950475544243,0.6246950475544243,1,1,1,move1,1,0,0,case1,123,high,low,high,low,1
AUS128614,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",4,2.0,4,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.31234752377721214,1,1,1,none,0,0,0,none,123,high,low,high,low,1
AUS128650,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,4,0.0,0,0,0,0,0,0,2,1,1,0,0,1,0.5,0.25,0.25,0.0,0.0,0.25,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1
AUS128650,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,4,0.25,0,0,0,0,0,0,2,1,1,0,0,1,0.5,0.25,0.25,0.0,0.0,0.25,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,123,high,high,high,high,1
AUS128650,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",2,1.0,4,0.5,1,0,0,0,0,1,2,1,1,0,0,1,0.5,0.25,0.25,0.0,0.0,0.25,0.4685212856658182,0.0,1,1,1,place1,0,1,0,case2,123,low,low,low,low,1
AUS128650,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",3,7.0,4,0.75,1,1,1,0,0,0,2,1,1,0,0,1,0.5,0.25,0.25,0.0,0.0,0.25,0.6246950475544243,0.15617376188860607,1,1,1,move1,1,0,0,case1,123,high,high,high,high,1
AUS128650,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",4,3.0,4,1.0,0,0,0,0,0,0,2,1,1,0,0,1,0.5,0.25,0.25,0.0,0.0,0.25,0.0,0.31234752377721214,1,1,1,none,0,0,0,none,123,high,low,high,high,1
AUS128722,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,3,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1
AUS128722,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,3,0.3333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.4685212856658182,0.19611613513818404,1,1,1,none,0,0,0,none,123,high,high,high,high,1
AUS128722,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,move1']",2,3.0,3,0.6666666666666666,1,0,1,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.32196045810839236,0.3250192801067005,1,1,1,move1,0,1,0,case2,123,high,low,high,high,1
AUS128722,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,false']",3,3.0,3,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.32196045810839236,1,1,1,none,0,0,0,none,123,high,low,high,high,1
AUS128838,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,5,0.0,0,0,0,0,0,0,2,0,2,0,0,0,0.4,0.0,0.4,0.0,0.0,0.0,0.6439209162167847,0.0,1,1,1,none,0,0,0,none,123,low,low,low,low,1
